course,name,cmid,views,uniqusers,vpu,students,teachers,vps,fracstudents
0,questionnaire,2735354,1.0,1.0,1.0,31,2,0.032258064516129,0.032258064516129
0,resource,2735356,88.0,27.0,3.259259259259259,31,2,2.838709677419355,0.8709677419354839
0,folder,2735357,51.0,20.0,2.55,31,2,1.6451612903225807,0.6451612903225806
0,resource,2735358,71.0,24.0,2.958333333333333,31,2,2.290322580645161,0.7741935483870968
0,resource,2735359,122.0,29.0,4.206896551724138,31,2,3.935483870967742,0.935483870967742
0,folder,2735360,71.0,24.0,2.958333333333333,31,2,2.290322580645161,0.7741935483870968
0,resource,2735361,88.0,29.0,3.034482758620689,31,2,2.838709677419355,0.935483870967742
0,resource,2735362,85.0,30.0,2.833333333333333,31,2,2.7419354838709675,0.967741935483871
0,forum,2818811,31.0,15.0,2.066666666666667,31,2,1.0,0.4838709677419355
0,resource,2818816,11.0,6.0,1.8333333333333333,31,2,0.3548387096774194,0.1935483870967742
0,resource,2818821,1.0,1.0,1.0,31,2,0.032258064516129,0.032258064516129
0,resource,2818823,8.0,4.0,2.0,31,2,0.2580645161290322,0.1290322580645161
0,assign,2818831,405.0,28.0,14.464285714285714,31,2,13.064516129032258,0.9032258064516128
0,publication,2818836,409.0,25.0,16.36,31,2,13.193548387096774,0.8064516129032258
0,forum,2818838,42.0,19.0,2.210526315789474,31,2,1.3548387096774193,0.6129032258064516
0,forum,2819007,81.0,20.0,4.05,31,2,2.6129032258064515,0.6451612903225806
0,resource,2819012,8.0,5.0,1.6,31,2,0.2580645161290322,0.1612903225806451
0,resource,2819021,43.0,17.0,2.5294117647058822,31,2,1.3870967741935485,0.5483870967741935
0,resource,2819038,27.0,14.0,1.9285714285714288,31,2,0.8709677419354839,0.4516129032258064
0,publication,2819042,533.0,31.0,17.193548387096776,31,2,17.193548387096776,1.0
0,resource,2819141,110.0,29.0,3.793103448275862,31,2,3.548387096774193,0.935483870967742
0,resource,2819167,63.0,28.0,2.25,31,2,2.032258064516129,0.9032258064516128
0,questionnaire,2819980,141.0,30.0,4.7,31,2,4.548387096774194,0.967741935483871
0,folder,2820007,56.0,26.0,2.1538461538461537,31,2,1.8064516129032255,0.8387096774193549
0,resource,2820047,87.0,28.0,3.107142857142857,31,2,2.806451612903226,0.9032258064516128
0,resource,2827401,56.0,26.0,2.1538461538461537,31,2,1.8064516129032255,0.8387096774193549
0,forum,2835718,11.0,8.0,1.375,31,2,0.3548387096774194,0.2580645161290322
0,resource,2837465,13.0,8.0,1.625,31,2,0.4193548387096774,0.2580645161290322
0,forum,2837467,16.0,7.0,2.2857142857142856,31,2,0.5161290322580645,0.2258064516129032
0,forum,2843783,9.0,7.0,1.2857142857142858,31,2,0.2903225806451613,0.2258064516129032
0,publication,2847959,285.0,30.0,9.5,31,2,9.193548387096774,0.967741935483871
0,forum,2853920,19.0,12.0,1.5833333333333333,31,2,0.6129032258064516,0.3870967741935484
0,quiz,2854191,979.0,31.0,31.580645161290324,31,2,31.580645161290324,1.0
0,forum,2858801,8.0,7.0,1.1428571428571428,31,2,0.2580645161290322,0.2258064516129032
0,assign,2859440,189.0,26.0,7.269230769230769,31,2,6.096774193548387,0.8387096774193549
0,forum,2865401,6.0,5.0,1.2,31,2,0.1935483870967742,0.1612903225806451
0,forum,2874914,19.0,11.0,1.7272727272727273,31,2,0.6129032258064516,0.3548387096774194
0,chat,2875108,44.0,12.0,3.6666666666666665,31,2,1.4193548387096775,0.3870967741935484
0,forum,2875215,20.0,8.0,2.5,31,2,0.6451612903225806,0.2580645161290322
0,questionnaire,2877719,97.0,29.0,3.3448275862068964,31,2,3.129032258064516,0.935483870967742
0,forum,2884693,50.0,23.0,2.1739130434782608,31,2,1.6129032258064515,0.7419354838709677
0,forum,2888900,6.0,5.0,1.2,31,2,0.1935483870967742,0.1612903225806451
0,forum,2894655,6.0,6.0,1.0,31,2,0.1935483870967742,0.1935483870967742
0,resource,2894677,12.0,10.0,1.2,31,2,0.3870967741935484,0.3225806451612903
0,resource,2894683,3.0,2.0,1.5,31,2,0.0967741935483871,0.064516129032258
0,resource,2894704,32.0,19.0,1.6842105263157894,31,2,1.032258064516129,0.6129032258064516
0,questionnaire,2894726,180.0,31.0,5.806451612903226,31,2,5.806451612903226,1.0
0,forum,2906659,14.0,9.0,1.5555555555555556,31,2,0.4516129032258064,0.2903225806451613
0,resource,2907246,34.0,17.0,2.0,31,2,1.096774193548387,0.5483870967741935
0,resource,2907288,84.0,27.0,3.111111111111111,31,2,2.7096774193548385,0.8709677419354839
0,resource,2907309,34.0,14.0,2.4285714285714284,31,2,1.096774193548387,0.4516129032258064
0,resource,2907370,6.0,4.0,1.5,31,2,0.1935483870967742,0.1290322580645161
0,questionnaire,2907373,144.0,28.0,5.142857142857143,31,2,4.645161290322581,0.9032258064516128
0,resource,2907407,57.0,26.0,2.1923076923076925,31,2,1.8387096774193548,0.8387096774193549
0,resource,2909178,10.0,8.0,1.25,31,2,0.3225806451612903,0.2580645161290322
0,publication,2921818,530.0,30.0,17.666666666666668,31,2,17.096774193548388,0.967741935483871
0,forum,2921957,2.0,2.0,1.0,31,2,0.064516129032258,0.064516129032258
0,resource,2929733,52.0,22.0,2.363636363636364,31,2,1.6774193548387095,0.7096774193548387
0,resource,2929736,4.0,3.0,1.3333333333333333,31,2,0.1290322580645161,0.0967741935483871
0,resource,2929740,1.0,1.0,1.0,31,2,0.032258064516129,0.032258064516129
0,questionnaire,2929747,91.0,29.0,3.1379310344827585,31,2,2.935483870967742,0.935483870967742
